ds,timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume,daily_volume,roi,margin,potential_profit,margin_x_volume,fetched_at,source,item_id,_raw_json
2026-03-19 00:00:00+00:00,1773878400,4,4,20799511,965742,21765253,0.0,0.0,0.0,0.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1773878400, ""avgHighPrice"": 4, ""avgLowPrice"": 4, ""highPriceVolume"": 20799511, ""lowPriceVolume"": 965742}"
2026-03-20 00:00:00+00:00,1773964800,5,4,39633996,5366397,45000393,25.0,1.0,45000393.0,45000393.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1773964800, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 39633996, ""lowPriceVolume"": 5366397}"
2026-03-21 00:00:00+00:00,1774051200,5,4,24072684,2130212,26202896,25.0,1.0,26202896.0,26202896.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1774051200, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 24072684, ""lowPriceVolume"": 2130212}"
2026-03-22 00:00:00+00:00,1774137600,5,4,7892962,919600,8812562,25.0,1.0,8812562.0,8812562.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1774137600, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 7892962, ""lowPriceVolume"": 919600}"
2026-03-23 00:00:00+00:00,1774224000,5,4,27544219,5411194,32955413,25.0,1.0,32955413.0,32955413.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1774224000, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 27544219, ""lowPriceVolume"": 5411194}"
2026-03-24 00:00:00+00:00,1774310400,5,4,49261878,8970225,58232103,25.0,1.0,58232103.0,58232103.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1774310400, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 49261878, ""lowPriceVolume"": 8970225}"
2026-03-25 00:00:00+00:00,1774396800,5,4,42823959,7745269,50569228,25.0,1.0,50569228.0,50569228.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1774396800, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 42823959, ""lowPriceVolume"": 7745269}"
2026-03-26 00:00:00+00:00,1774483200,4,4,5946814,569315,6516129,0.0,0.0,0.0,0.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1774483200, ""avgHighPrice"": 4, ""avgLowPrice"": 4, ""highPriceVolume"": 5946814, ""lowPriceVolume"": 569315}"
2026-03-27 00:00:00+00:00,1774569600,5,4,43781928,4622184,48404112,25.0,1.0,48404112.0,48404112.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1774569600, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 43781928, ""lowPriceVolume"": 4622184}"
2026-03-28 00:00:00+00:00,1774656000,4,4,18397429,1374205,19771634,0.0,0.0,0.0,0.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1774656000, ""avgHighPrice"": 4, ""avgLowPrice"": 4, ""highPriceVolume"": 18397429, ""lowPriceVolume"": 1374205}"
2026-03-29 00:00:00+00:00,1774742400,5,4,741703,508925,1250628,25.0,1.0,1250628.0,1250628.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1774742400, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 741703, ""lowPriceVolume"": 508925}"
