ds,timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume,daily_volume,roi,margin,potential_profit,margin_x_volume,fetched_at,source,item_id,_raw_json
2026-08-05 23:51:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:52:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:53:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:54:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:55:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:56:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:57:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:58:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-05 23:59:00+00:00,1785970800.0,110.0,106.0,1655760.0,810881.0,2466641.0,3.7735849056603774,4.0,9866564.0,9866564.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785970800, ""avgHighPrice"": 110, ""avgLowPrice"": 106, ""highPriceVolume"": 1655760, ""lowPriceVolume"": 810881}"
2026-08-06 00:00:00+00:00,1785974400.0,109.0,106.0,1112279.0,1013863.0,2126142.0,2.8301886792452837,3.0,6378426.0,6378426.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1785974400, ""avgHighPrice"": 109, ""avgLowPrice"": 106, ""highPriceVolume"": 1112279, ""lowPriceVolume"": 1013863}"
